"package_lc","version","osv_id"
"phoenix_html","2.9.2","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","2.9.3","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","3.0.0","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","3.0.1","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","3.0.2","GHSA-5g2h-9x5v-5h3x"
"phoenix_html","3.0.3","GHSA-5g2h-9x5v-5h3x"
"altcha","0.1.0","GHSA-6gvq-jcmp-8959"
"altcha","0.2.0","GHSA-6gvq-jcmp-8959"
"ash_authentication_phoenix","1.0.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.0.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.1.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.2.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.3.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.3.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.4.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.4.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.4.2","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.4.3","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.4.4","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.4.5","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.4.6","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.4.7","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.4.8","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.5.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.5.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.6.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.6.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.6.2","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.6.3","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.6.4","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.6.5","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.6.6","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.7.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.7.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.7.2","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.7.3","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.8.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.8.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.8.2","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.8.3","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.8.4","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.8.5","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.8.6","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.8.7","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.9.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.9.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.9.2","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.9.3","EEF-CVE-2025-4754"
"ash_authentication_phoenix","1.9.4","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.0.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.0.0-rc.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.0.0-rc.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.0.0-rc.2","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.0.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.0.2","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.1.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.1.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.1.10","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.1.11","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.1.2","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.1.3","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.1.4","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.1.5","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.1.6","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.1.7","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.1.8","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.1.9","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.2.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.2.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.3.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.4.0","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.4.1","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.4.2","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.4.3","EEF-CVE-2025-4754"
"ash_authentication_phoenix","2.4.4","EEF-CVE-2025-4754"
