"package_lc","version","osv_id"
"archive","3.3.5","GHSA-r285-q736-9v95"
"archive","3.3.6","GHSA-r285-q736-9v95"
"archive","3.3.7","GHSA-r285-q736-9v95"
"serverpod_auth_server","0.9.10","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.11","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.12","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.13","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.14","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.15","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.16","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.17","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.18","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.19","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.2","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.20","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.21","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.22","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.3","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.4","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.5","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.6","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.7","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.8","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","0.9.9","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.0.0","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.0.1","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.1.0","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.1.1","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.0","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.0-rc.1","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.0-rc.2","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.0-rc.3","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.0-rc.4","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.1","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.1-rc.1","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.1-rc.2","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.1-rc.3","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.2","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.2-rc.1","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.3","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.4","GHSA-r75m-26cq-mjxc"
"serverpod_auth_server","1.2.5","GHSA-r75m-26cq-mjxc"
"jose","0.1.0","GHSA-vm9r-h74p-hg97"
"jose","0.1.0+1","GHSA-vm9r-h74p-hg97"
"jose","0.1.0+2","GHSA-vm9r-h74p-hg97"
"jose","0.1.1","GHSA-vm9r-h74p-hg97"
"jose","0.1.2","GHSA-vm9r-h74p-hg97"
"jose","0.1.2+1","GHSA-vm9r-h74p-hg97"
"jose","0.2.0","GHSA-vm9r-h74p-hg97"
"jose","0.2.1","GHSA-vm9r-h74p-hg97"
"jose","0.2.1+1","GHSA-vm9r-h74p-hg97"
"jose","0.2.2","GHSA-vm9r-h74p-hg97"
"jose","0.3.0","GHSA-vm9r-h74p-hg97"
"jose","0.3.0-nullsafety.1","GHSA-vm9r-h74p-hg97"
"jose","0.3.0-nullsafety.2","GHSA-vm9r-h74p-hg97"
"jose","0.3.1","GHSA-vm9r-h74p-hg97"
"jose","0.3.2","GHSA-vm9r-h74p-hg97"
"jose","0.3.3","GHSA-vm9r-h74p-hg97"
"jose","0.3.4","GHSA-vm9r-h74p-hg97"
"jose","0.3.5","GHSA-vm9r-h74p-hg97"
